Country Code,Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Gini index,PPP,Unemployment,alcohol consumption,Gender Equality,Education expenditure from GDP,self employed,percent of married woman 15-49,Birth rate,suicide rate
LTU,Lithuania,2003,Developed,71.6,22.0,0,11.29,80.99710054,95.0,1,57.8,0,91.0,6.46,94.0,0.1,555.535669,3415213.0,3.2,3.2,0.78,15.8,,0.451571,12.875,,,5.114180088,20.93109754,,8.8,45.4
LTU,Lithuania,2002,Developed,71.4,22.0,0,11.0,561.9168642,94.0,103,57.5,0,97.0,6.4,95.0,0.1,4146.987928,344367.0,3.3,3.3,0.77,15.3,,0.476641,13.008,,,5.800079823,20.77209618,,8.6,47.0
LTU,Lithuania,2001,Developed,71.2,21.0,0,10.2,42.87208671,95.0,7,57.2,0,97.0,6.26,95.0,0.1,353.147337,347818.0,3.3,3.3,0.757,14.7,,0.493664,16.84,,,5.84758997,20.17137704,,9.0,47.1
LTU,Lithuania,2000,Developed,71.6,2.0,0,9.87,373.2605532,98.0,19,56.9,0,92.0,6.46,94.0,0.1,3297.35471,3499536.0,3.4,3.4,0.745,14.0,,0.501692,15.931,11.5037,,5.602385998,19.67543664,,9.8,50.1
LUX,Luxembourg,2014,Developed,81.7,65.0,0,11.12,16255.16198,94.0,0,6.9,0,99.0,6.94,99.0,0.1,119172.7418,556319.0,1.0,0.9,0.892,13.9,31.2,0.973161,5.852,,,3.855690002,8.756988787,,10.9,12.7
LUX,Luxembourg,2013,Developed,81.4,68.0,0,11.02,15515.75234,94.0,0,6.5,0,99.0,7.1,99.0,0.1,113751.85,54336.0,0.9,0.9,0.892,13.9,32.0,0.964711,5.848,,,3.699390888,8.849610141,,11.3,11.3
LUX,Luxembourg,2012,Developed,81.1,7.0,0,11.34,2284.58215,94.0,2,6.1,0,99.0,7.18,99.0,0.1,16749.136,53946.0,0.9,0.9,0.892,13.9,34.3,0.974533,5.14,,,3.87816,8.880614363,,11.3,11.3
LUX,Luxembourg,2011,Developed,88.0,72.0,0,11.5,17028.52798,95.0,6,59.6,0,96.0,7.34,99.0,0.1,115761.577,518347.0,0.9,0.9,0.894,13.9,32.1,0.969149,4.902,,,4.989581108,8.5595132,,10.9,11.9
LUX,Luxembourg,2010,Developed,86.0,73.0,0,11.36,2267.252192,94.0,0,59.2,0,96.0,7.68,99.0,0.1,14965.361,56953.0,0.9,0.9,0.884,13.7,30.5,0.977698,4.361,12.13358,,5.011902332,8.17363827,,11.6,12.0
LUX,Luxembourg,2009,Developed,83.0,76.0,0,11.42,2052.393076,95.0,0,58.8,0,96.0,8.11,99.0,0.1,13198.6693,497783.0,0.9,0.9,0.888,13.5,31.2,0.967502,5.122,,,4.867134094,8.719539211,,11.3,11.3
LUX,Luxembourg,2008,Developed,80.0,8.0,0,11.53,18961.3486,94.0,1,58.4,0,96.0,7.34,99.0,0.1,114293.8433,48865.0,0.9,0.9,0.887,13.5,32.6,0.958198,5.06,,,4.326911449,6.786833046,,11.5,13.4
LUX,Luxembourg,2007,Developed,79.7,82.0,0,11.75,267.051312,87.0,0,57.9,0,96.0,6.8,99.0,0.1,1618.4928,479993.0,0.9,0.9,0.877,13.5,31.1,0.969552,4.065,,,4.271684647,7.459484657,,11.4,14.0
LUX,Luxembourg,2006,Developed,79.4,85.0,0,11.98,15345.4907,95.0,8,57.5,0,99.0,7.75,99.0,0.1,89739.7117,472637.0,0.9,0.9,0.88,13.5,30.9,0.94716,4.731,,,4.422744751,7.974272756,,11.7,15.2
LUX,Luxembourg,2005,Developed,78.8,9.0,0,11.84,1346.246697,95.0,0,57.0,0,99.0,7.95,99.0,0.1,8289.69641,465158.0,1.0,0.9,0.874,13.5,30.8,0.963143,4.488,12.74918,,4.854622364,8.01982563,,11.5,13.4
LUX,Luxembourg,2004,Developed,78.7,92.0,0,12.42,12372.05188,94.0,0,56.4,0,99.0,8.2,99.0,0.1,75716.3518,45895.0,1.0,0.9,0.867,13.5,30.2,0.965728,5.113,,,4.904797554,8.178243505,,11.9,12.1
LUX,Luxembourg,2003,Developed,78.6,92.0,0,12.61,10111.38928,95.0,1,55.8,0,99.0,7.67,98.0,0.1,65445.8853,45163.0,1.0,0.9,0.865,13.6,30.2,0.946193,3.675,,,4.868693352,8.107274324,,11.7,15.3
LUX,Luxembourg,2002,Developed,78.3,95.0,0,12.91,910.5062778,95.0,0,55.2,0,99.0,8.27,99.0,0.1,5293.64115,446175.0,1.0,0.9,0.86,13.5,31.0,0.945064,2.621,,,4.611690998,8.158355886,,12.0,16.1
LUX,Luxembourg,2001,Developed,78.0,96.0,0,12.89,7877.33656,86.0,0,54.6,0,99.0,7.4,99.0,0.1,48179.4285,441525.0,1.0,1.0,0.854,13.4,30.9,0.957918,1.805,,,3.539730072,7.524298813,,12.4,16.7
LUX,Luxembourg,2000,Developed,77.8,98.0,0,13.14,8246.130437,77.0,0,54.0,0,99.0,7.48,99.0,0.1,48735.99549,4363.0,1.0,1.0,0.848,13.5,30.1,0.944832,2.345,13.65228,,4.240472317,9.675912599,,13.1,16.1
MDG,Madagascar,2014,Developing,65.1,225.0,29,0.01,5.339065673,73.0,3,2.0,39,73.0,3.4,73.0,0.3,452.4631926,2358981.0,7.2,7.1,0.509,10.3,,797.9301147,,,3.5,2.381230116,89.29607654,,33.079,5.6
MDG,Madagascar,2013,Developing,64.7,23.0,29,0.87,79.50882493,74.0,6,19.5,40,73.0,4.15,74.0,0.4,461.723722,22961146.0,7.3,7.2,0.508,10.3,,760.0757446,,,3.5,1.776939988,89.19435837,39.8,33.699,5.6
MDG,Madagascar,2012,Developing,64.3,235.0,30,0.87,59.97914461,7.0,2,19.0,42,71.0,3.46,7.0,0.4,443.9611,22346573.0,7.4,7.3,0.506,10.2,42.6,708.4486694,0.599,,3.5,2.340670109,89.00697585,,34.271,5.6
MDG,Madagascar,2011,Developing,63.8,241.0,31,0.97,78.79967196,73.0,0,18.5,43,73.0,4.24,73.0,0.4,454.963464,21743949.0,7.5,7.4,0.504,10.2,,700.2282104,,,3.5,2.381680012,89.86744662,,35.063,5.7
MDG,Madagascar,2010,Developing,63.3,248.0,32,1.03,76.60442169,7.0,1,18.0,45,7.0,4.86,7.0,0.5,412.739341,2115164.0,7.6,7.5,0.503,10.2,42.4,659.7703181,4.28,1.06442,3.5,2.585234404,90.6781688,,36.041,5.7
MDG,Madagascar,2009,Developing,62.8,254.0,33,0.91,71.16601203,77.0,0,17.6,47,76.0,4.7,77.0,0.5,415.6893226,2569121.0,7.7,7.6,0.5,9.7,,613.828172,,,3.5,2.825129986,89.91392141,39.9,36.743,5.7
MDG,Madagascar,2008,Developing,62.3,259.0,34,0.68,6.448762615,77.0,3,17.1,49,77.0,4.5,77.0,0.5,47.733254,19996469.0,7.8,7.7,0.491,9.4,,561.3786597,,,3.5,2.554339886,89.13794732,,37.05,5.7
MDG,Madagascar,2007,Developing,61.9,261.0,35,0.71,55.43034455,84.0,0,16.7,51,83.0,4.98,84.0,0.6,377.8482928,19433523.0,7.9,7.8,0.483,9.1,,533.3478243,,,3.5,2.902740002,88.50860229,,37.44,5.7
MDG,Madagascar,2006,Developing,61.4,263.0,36,0.68,38.41870375,82.0,2,16.3,54,83.0,5.11,85.0,0.6,292.157443,1888268.0,8.0,7.9,0.478,9.0,,497.3910656,,,3.5,2.830970049,87.6740101,,37.757,5.8
MDG,Madagascar,2005,Developing,69.0,265.0,37,0.72,33.74786198,81.0,0,15.8,56,8.0,5.3,85.0,0.6,274.819723,18336724.0,8.1,8.0,0.473,8.9,39.9,463.534212,2.62,0.93599,3.5,3.309639931,86.79456055,,38.015,5.8
MDG,Madagascar,2004,Developing,64.0,267.0,38,0.81,23.72796328,71.0,35558,15.4,58,74.0,4.89,78.0,0.6,245.1235876,1782997.0,8.2,8.1,0.466,8.7,,404.9047551,,,,2.812619925,85.86546578,27.1,38.275,5.9
MDG,Madagascar,2003,Developing,59.9,268.0,40,0.93,37.12894787,61.0,62233,15.0,60,65.0,4.81,66.0,0.7,316.7998965,17279141.0,8.3,8.3,0.457,8.5,,364.8300545,5.01,,,2.610949993,84.89781562,,38.666,5.9
MDG,Madagascar,2002,Developing,59.3,271.0,41,0.9,47.5262138,51.0,10795,14.7,63,61.0,5.29,62.0,0.7,262.2859481,16765117.0,8.5,8.4,0.462,8.3,,379.5801064,,,,2.231790066,78.76354353,,39.09,5.8
MDG,Madagascar,2001,Developing,58.7,276.0,42,1.05,42.56331585,,9357,14.3,65,6.0,5.17,6.0,0.7,278.555732,1626932.0,8.6,8.5,0.456,8.2,47.4,330.9916286,5.35,,,2.70720005,72.41018088,,39.813,5.7
MDG,Madagascar,2000,Developing,57.9,283.0,44,1.16,35.66125056,,35256,13.9,68,58.0,5.8,57.0,0.6,245.939659,1576686.0,8.7,8.6,0.0,8.0,,315.3777369,5.8,1.46215,,2.438689947,74.17647163,18.8,40.417,5.8
MWI,Malawi,2014,Developing,57.6,377.0,27,0.01,59.48744893,91.0,3,19.2,40,87.0,11.38,91.0,5.1,354.7253961,1768838.0,6.5,6.3,0.466,10.7,,146.1463623,,,3.5,3.325690031,62.20650604,58.6,36.791,6.3
MWI,Malawi,2013,Developing,56.7,394.0,29,0.01,55.83107625,89.0,1,18.8,42,89.0,1.96,89.0,6.3,332.922339,16577147.0,6.5,6.4,0.459,10.7,,117.7600403,4.978,,3.5,3.721709967,62.4072672,,37.85,6.4
MWI,Malawi,2012,Developing,55.3,42.0,31,0.01,82.76865922,96.0,11,18.4,46,95.0,12.6,96.0,8.3,374.51882,169735.0,6.6,6.5,0.454,10.7,,92.53625488,,,3.5,2.528611898,62.60845104,,38.794,6.8
MWI,Malawi,2011,Developing,54.1,441.0,32,1.23,13.77617463,97.0,26,18.0,50,97.0,11.67,97.0,11.2,512.125451,15627618.0,6.7,6.6,0.444,10.6,,78.70301819,1.736,,3.5,2.853460073,62.64232796,,39.89,7.3
MWI,Malawi,2010,Developing,52.9,462.0,35,1.08,9.728005297,93.0,118712,17.6,54,86.0,1.5,93.0,13.7,458.8681744,1516795.0,6.8,6.7,0.43,10.2,45.5,75.43711064,,3.57067,3.5,2.432369947,63.05117548,46.1,40.825,8.2
MWI,Malawi,2009,Developing,51.5,491.0,36,1.16,7.915071248,93.0,21,17.3,56,93.0,1.18,93.0,14.9,42.7379657,1471462.0,6.9,6.8,0.415,9.9,,71.38364805,,,3.5,,63.42802738,,41.811,8.0
MWI,Malawi,2008,Developing,50.0,525.0,36,1.27,74.34482999,91.0,20,16.9,58,92.0,1.7,91.0,16.9,372.842678,14271234.0,7.0,6.9,0.4,9.6,,65.60459787,,,3.5,,63.7286191,,42.685,7.6
MWI,Malawi,2007,Developing,48.5,559.0,37,1.18,4.269511381,87.0,143,16.6,59,88.0,9.31,87.0,19.3,32.2227274,1384969.0,7.1,7.0,0.387,9.7,,62.66359466,,,3.5,,64.28903318,,43.609,7.8
MWI,Malawi,2006,Developing,47.1,587.0,38,1.18,6.847033785,99.0,1,16.2,61,99.0,8.99,99.0,21.1,297.6971211,13429262.0,7.3,7.1,0.377,9.6,,59.70343899,,,3.5,,64.6252824,41.0,44.373,7.5
MWI,Malawi,2005,Developing,46.0,66.0,39,1.04,5.670640102,93.0,184,15.9,62,94.0,8.2,93.0,22.4,28.3673842,1339711.0,7.4,7.2,0.371,9.7,,54.07310386,0.942,3.13159,3.5,,64.84824331,32.5,44.893,7.2
MWI,Malawi,2004,Developing,45.1,615.0,40,1.11,58.13583343,89.0,1116,15.5,65,94.0,7.82,89.0,23.4,274.2256294,1267638.0,7.5,7.4,0.366,10.0,39.9,48.44250968,,,,,64.80364237,32.5,44.961,7.8
MWI,Malawi,2003,Developing,44.6,613.0,43,1.08,4.375316094,84.0,167,15.2,70,85.0,6.35,84.0,24.2,26.152517,12336687.0,7.6,7.5,0.362,10.3,,44.6374557,,,,2.209640026,64.79804985,,45.066,8.2
MWI,Malawi,2002,Developing,44.0,67.0,46,1.1,3.885394742,64.0,92,14.8,75,79.0,4.82,64.0,24.7,29.9798977,1213711.0,7.7,7.6,0.388,10.4,,41.66098045,,,,,64.7044186,,45.084,8.8
MWI,Malawi,2001,Developing,43.5,599.0,48,1.15,12.79760626,,150,14.4,80,86.0,5.7,9.0,25.1,146.7615397,11695863.0,7.9,7.7,0.387,10.1,,36.88341239,,,,3.098340034,64.55581854,,45.192,9.8
MWI,Malawi,2000,Developing,43.1,588.0,51,1.18,13.76270195,,304,14.1,84,73.0,6.7,75.0,25.5,153.2594872,11376172.0,8.0,7.9,0.391,10.7,,30.90937305,,3.00077,,3.606129885,64.39064103,30.6,45.366,10.8
MYS,Malaysia,2014,Developing,74.8,126.0,4,0.52,721.3655432,96.0,221,39.5,4,97.0,4.17,97.0,0.1,11183.96191,322817.0,7.6,7.4,0.783,13.0,,1.603509665,2.88,,,5.029359818,24.58022712,52.2,17.313,4.6
MYS,Malaysia,2013,Developing,74.6,128.0,3,0.53,110.6779711,96.0,195,38.5,4,97.0,4.2,97.0,0.1,1882.27842,2976724.0,7.8,7.6,0.779,12.9,41.3,1.566699862,3.16,,,5.481200218,25.63213058,,17.225,4.4
MYS,Malaysia,2012,Developing,74.5,129.0,3,0.53,101.609245,97.0,1868,37.4,4,97.0,4.1,97.0,0.1,1779.49641,2917456.0,7.9,7.7,0.776,12.9,,1.517813444,3.1,,,5.739029884,24.96393142,,17.209,4.6
MYS,Malaysia,2011,Developing,74.3,13.0,3,0.51,9.23002632,96.0,1569,36.3,4,96.0,3.89,96.0,0.1,145.1262,28635128.0,8.0,7.8,0.774,13.0,43.9,1.586354613,3.05,,,5.76293993,23.21823068,,17.261,4.6
MYS,Malaysia,2010,Developing,74.1,131.0,3,0.49,65.56659662,96.0,73,35.3,4,96.0,3.99,96.0,0.1,971.356987,28112289.0,8.2,8.0,0.764,12.8,,1.586083554,3.39,0.60138,,4.966450214,25.16749131,,17.002,4.5
MYS,Malaysia,2009,Developing,74.0,131.0,3,0.47,431.5452472,96.0,153,34.4,4,97.0,3.97,97.0,0.1,7326.744435,2765383.0,8.3,8.2,0.756,12.6,,1.586351865,3.66,,,5.974180222,25.17848518,,17.348,4.6
MYS,Malaysia,2008,Developing,73.8,132.0,3,0.47,438.4519214,97.0,334,33.4,4,97.0,3.47,97.0,0.1,8513.629541,2711169.0,8.5,8.3,0.747,12.5,45.5,1.571544698,3.32,,,3.958519936,25.40902129,,17.36,4.5
MYS,Malaysia,2007,Developing,73.7,133.0,3,0.43,409.9812523,96.0,394,32.5,4,97.0,3.61,97.0,0.1,7269.17114,26625845.0,8.7,8.5,0.736,12.3,,1.547672391,3.23,,,4.372539997,25.75512091,,17.077,4.4
MYS,Malaysia,2006,Developing,73.6,134.0,3,0.42,365.9113978,95.0,564,31.6,4,95.0,3.65,95.0,0.1,6222.982955,26143566.0,8.8,8.6,0.732,12.7,44.8,1.560191817,,,,4.485760212,25.71675956,,17.308,4.5
MYS,Malaysia,2005,Developing,73.4,135.0,3,0.46,297.5913833,96.0,1407,3.7,4,96.0,3.29,96.0,0.1,5593.822995,25659393.0,9.0,8.8,0.734,12.9,,1.55442005,3.53,0.58713,,,24.50798003,,17.722,4.6
MYS,Malaysia,2004,Developing,73.2,137.0,3,0.49,315.6639322,94.0,5729,29.8,4,95.0,3.74,95.0,0.1,4955.477743,2517419.0,9.2,8.9,0.731,12.7,,1.560724914,3.54,,,5.923890114,25.39706151,49.0,18.4,4.7
MYS,Malaysia,2003,Developing,73.1,138.0,3,0.48,264.2496129,95.0,632,28.8,4,96.0,3.95,96.0,0.1,4463.675893,2468873.0,9.3,9.1,0.724,12.1,46.4,1.580052385,3.61,,,7.502880096,23.76639376,,19.339,4.7
MYS,Malaysia,2002,Developing,72.9,14.0,4,0.49,216.7029481,95.0,408,27.9,4,94.0,3.4,94.0,0.1,4167.364387,24198811.0,9.5,9.3,0.723,12.0,,1.598502571,3.48,,,7.657929897,23.28845169,,20.091,4.5
MYS,Malaysia,2001,Developing,72.7,144.0,4,0.53,210.2417002,95.0,2198,27.0,5,95.0,3.4,96.0,0.1,3915.11546,2369897.0,9.7,9.4,0.725,11.9,,1.595019411,3.53,,,7.484469891,24.58423923,,21.523,4.5
MYS,Malaysia,2000,Developing,72.4,149.0,4,0.54,23.37167228,97.0,6187,26.0,5,98.0,3.4,98.0,0.1,445.17471,2318568.0,9.8,9.6,0.715,11.6,,1.617185353,3.0,0.62349,,5.971610069,25.74764037,,23.047,4.7
MDV,Maldives,2014,Developing,78.2,62.0,0,0.01,2051.748615,99.0,0,26.2,0,99.0,13.73,99.0,0.1,7716.2415,41.0,13.6,13.7,0.693,12.7,,9.737697601,3.846,,4.0,3.889795303,21.27462797,,18.044,2.7
MDV,Maldives,2013,Developing,77.9,64.0,0,0.01,1626.591186,99.0,0,25.1,0,99.0,11.16,99.0,0.1,7112.33575,393.0,13.7,13.8,0.683,12.4,,9.663029671,,,4.5,3.954500437,23.01443003,,18.895,2.6
MDV,Maldives,2012,Developing,77.6,65.0,0,0.01,1259.940376,99.0,0,24.1,0,99.0,9.16,99.0,0.1,6541.7465,385.0,13.8,13.9,0.675,12.1,,9.235706329,,,4.5,4.968267918,24.8336044,,19.865,2.6
MDV,Maldives,2011,Developing,77.3,67.0,0,1.92,1079.893546,96.0,0,23.1,0,96.0,8.11,96.0,0.1,6497.55443,377.0,13.9,14.0,0.663,11.8,,8.809685707,,,4.0,3.080729961,26.72098267,,20.527,2.6
MDV,Maldives,2010,Developing,76.7,73.0,0,1.83,91.13971812,97.0,0,22.1,0,97.0,7.93,96.0,0.1,633.79498,367.0,14.0,14.1,0.653,11.6,,8.167084258,,1.55865,4.0,3.633280039,28.78124803,,21.165,2.7
MDV,Maldives,2009,Developing,76.3,75.0,0,1.59,100.503021,98.0,6,21.2,0,98.0,9.22,98.0,0.1,597.1659,36.0,14.1,14.2,0.651,11.8,38.4,7.820100756,11.697,,4.0,5.081689835,31.26327595,34.7,21.644,2.9
MDV,Maldives,2008,Developing,75.9,81.0,0,1.76,1077.712092,98.0,0,2.3,0,98.0,9.3,98.0,0.1,5828.621374,362.0,14.2,14.3,0.641,11.8,,7.454590563,,,4.0,4.470290184,32.14194604,,21.371,3.1
MDV,Maldives,2007,Developing,75.4,82.0,0,1.78,6.491488598,98.0,20,19.5,0,98.0,6.64,98.0,0.1,52.862285,349.0,14.3,14.4,0.632,11.9,,6.908853102,,,4.0,4.417880058,33.54767306,,20.554,3.0
MDV,Maldives,2006,Developing,75.0,88.0,0,1.62,659.8499118,98.0,47,18.7,0,98.0,7.37,98.0,0.1,4428.522898,333.0,14.3,14.5,0.622,12.0,,6.653827541,,,4.0,4.64523983,35.40990781,,19.584,3.1
MDV,Maldives,2005,Developing,74.3,93.0,0,1.47,620.9518909,98.0,1395,18.0,0,98.0,9.52,98.0,0.1,3488.493769,321.0,14.4,14.5,0.625,12.1,,6.685401829,,1.36587,4.0,5.016839981,36.70071592,,18.989,3.0
MDV,Maldives,2004,Developing,73.4,16.0,0,1.6,611.9093566,97.0,37,17.3,0,96.0,5.89,96.0,0.1,3853.33348,312.0,14.5,14.6,0.617,12.2,,6.82349637,,,,4.661600113,36.29948021,39.0,18.861,2.9
MDV,Maldives,2003,Developing,72.7,112.0,0,1.75,491.4978908,98.0,75,16.7,0,98.0,5.9,98.0,0.1,3432.247841,34.0,14.6,14.7,0.601,11.8,,7.126284787,,,,5.324069977,37.37111558,,18.791,3.5
MDV,Maldives,2002,Developing,71.8,124.0,0,1.95,4.299053392,98.0,926,16.2,0,98.0,5.78,98.0,0.1,32.37239,297.0,14.6,14.7,0.597,12.0,41.3,7.381108244,,,,5.791860104,38.100866,,18.952,3.5
MDV,Maldives,2001,Developing,78.0,129.0,0,1.98,41.30688803,98.0,0,15.6,0,97.0,5.84,98.0,0.1,298.67598,292.0,14.7,14.8,0.587,11.8,,7.197418419,,,,5.249499798,38.6927348,,19.464,3.7
MDV,Maldives,2000,Developing,69.6,139.0,0,1.83,300.1621026,96.0,20,15.2,0,98.0,8.0,98.0,0.1,2182.99711,286.0,14.8,14.8,0.577,11.3,,7.35138602,1.97,1.74565,,5.737206936,39.15423597,,20.539,3.8
MLI,Mali,2014,Developing,57.8,272.0,52,0.01,46.56231672,73.0,290,23.2,85,74.0,6.86,73.0,1.6,825.5729915,16962846.0,7.9,7.7,0.43,8.2,,215.4181671,6.376,,3.0,3.648190022,83.08807007,,44.794,4.4
MLI,Mali,2013,Developing,57.3,275.0,53,0.01,36.86104319,69.0,221,22.5,86,7.0,6.58,69.0,1.6,777.659139,16477818.0,8.1,7.9,0.421,8.0,,218.6104431,6.351,,3.0,3.284650087,83.90350794,10.3,45.271,4.5
MLI,Mali,2012,Developing,57.2,27.0,53,0.01,96.5465827,66.0,341,21.9,88,72.0,6.47,66.0,1.5,777.3476868,16667.0,8.3,8.1,0.411,7.7,,222.0624695,,,3.0,3.479490042,84.52239941,,45.918,4.5
MLI,Mali,2011,Developing,56.8,271.0,54,0.61,101.8113996,66.0,24,21.3,90,72.0,6.59,66.0,1.5,835.88998,1554989.0,8.5,8.3,0.404,7.5,,224.3572845,6.9,,3.5,3.754230022,85.31666459,,46.234,4.5
MLI,Mali,2010,Developing,56.5,273.0,54,0.6,9.585584394,72.0,1719,2.7,91,77.0,6.35,73.0,1.5,78.377632,157585.0,8.8,8.5,0.396,7.3,,224.7957272,8.07,3.4041,3.5,3.343889952,86.05313441,9.8,46.588,4.5
MLI,Mali,2009,Developing,56.0,276.0,55,0.59,84.63438925,71.0,2939,2.2,93,77.0,6.85,73.0,1.6,697.153124,1466597.0,9.0,8.8,0.385,7.1,33.0,225.97656,,,3.5,3.869040012,86.84741926,,46.813,4.6
MLI,Mali,2008,Developing,55.5,278.0,55,0.57,102.1413744,74.0,98,19.6,94,74.0,6.74,74.0,1.6,689.6784228,14138216.0,9.2,9.0,0.36,5.8,,219.7587972,,,3.5,3.403559923,87.64262984,,46.983,4.6
MLI,Mali,2007,Developing,55.0,282.0,56,0.55,81.8405007,74.0,2,19.0,96,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,9.3,0.363,6.4,,209.0258243,11.71,,3.5,,88.34351436,,47.281,4.6
MLI,Mali,2006,Developing,54.3,288.0,57,0.53,67.70920683,9.0,128,18.5,98,79.0,6.56,78.0,1.8,521.6425796,1322764.0,9.7,9.5,0.35,6.1,38.9,211.995269,,,3.5,,89.0207781,8.2,47.614,4.5
MLI,Mali,2005,Developing,53.6,29.0,57,0.55,60.21211141,83.0,33,18.0,101,78.0,6.34,77.0,1.9,487.942556,12798763.0,9.9,9.7,0.338,5.8,,215.5077006,,0.77394,3.5,3.52218008,89.34754361,,47.996,4.6
MLI,Mali,2004,Developing,52.8,296.0,58,0.49,57.11644801,73.0,172,17.5,103,7.0,6.28,69.0,2.0,439.3572924,1239196.0,1.1,1.0,0.333,5.5,,209.4208316,8.75,,,3.859220028,89.75349535,,47.895,4.5
MLI,Mali,2003,Developing,52.0,299.0,59,0.54,6.660451777,79.0,232,17.0,106,67.0,6.25,63.0,2.2,391.791281,125128.0,1.3,1.2,0.318,5.2,,221.9061276,,,,3.805599928,90.01363878,,47.61,4.6
MLI,Mali,2002,Developing,51.2,31.0,60,0.53,3.67646576,,717,16.5,108,65.0,6.32,61.0,2.3,334.22416,11638929.0,1.5,1.5,0.308,4.9,,230.0416384,,,,2.896229982,90.30822373,,47.491,4.7
MLI,Mali,2001,Developing,55.0,34.0,60,0.51,4.395885717,,4464,16.1,110,56.0,6.39,49.0,2.4,36.8473237,11293258.0,1.8,1.7,0.297,4.6,39.9,222.4925175,,,,2.658449888,90.53866285,8.1,47.331,4.7
MLI,Mali,2000,Developing,49.8,37.0,60,0.47,23.94507124,,1578,15.6,111,53.0,6.29,43.0,2.5,269.3483829,196769.0,11.0,1.9,0.291,4.4,,217.4988457,,0.81598,,2.971560001,90.8714356,,47.112,4.8
MLT,Malta,2014,Developed,81.4,55.0,0,8.49,409.6000248,9.0,0,69.2,0,99.0,9.75,99.0,0.1,2618.92599,427364.0,0.8,0.8,0.847,14.3,29.0,0.649162814,5.737,,,7.004209995,14.84402075,,9.6,7.1
MLT,Malta,2013,Developed,81.1,57.0,0,8.58,374.2947283,94.0,0,68.8,0,99.0,9.89,99.0,0.1,2393.1888,423374.0,0.8,0.7,0.828,14.2,28.8,0.652105579,6.115,,,7.5792799,14.74924698,,9.5,6.8
MLT,Malta,2012,Developed,81.0,58.0,0,7.67,343.123395,93.0,0,68.4,0,99.0,9.95,99.0,0.1,2193.8836,419455.0,0.8,0.7,0.821,14.1,29.4,0.644685619,6.203,,,6.345429897,14.52312179,,9.8,6.0
MLT,Malta,2011,Developed,87.0,59.0,0,6.91,3601.287457,82.0,3,68.0,0,96.0,9.6,96.0,0.1,22821.847,416268.0,0.8,0.7,0.826,14.8,29.1,0.638903667,6.388,,,7.696129799,14.34163016,,10.0,6.8
MLT,Malta,2010,Developed,83.0,62.0,0,7.91,278.0687051,75.0,0,67.6,0,76.0,8.3,76.0,0.1,2187.79469,41458.0,0.8,0.7,0.819,14.6,29.0,0.638711335,6.861,6.90897,,6.250050068,14.26790221,,9.4,7.5
MLT,Malta,2009,Developed,82.0,63.0,0,7.38,335.5180568,86.0,1,67.1,0,73.0,8.33,73.0,0.1,2675.58259,412477.0,0.8,0.7,0.815,14.4,30.2,0.652377526,6.896,,,5.070429802,14.02900926,,9.8,6.9
MLT,Malta,2008,Developed,80.0,64.0,0,7.14,2655.573684,86.0,1,66.6,0,72.0,8.15,72.0,0.1,21928.767,49379.0,0.7,0.7,0.813,14.6,29.0,0.65639178,5.977,,,5.501229763,13.78269055,,9.8,6.4
MLT,Malta,2007,Developed,79.6,65.0,0,7.45,2578.888314,82.0,2,66.1,0,76.0,8.36,74.0,0.1,19375.5696,46724.0,0.7,0.7,0.808,14.4,29.2,0.656005465,6.472,,,5.947470188,14.27842648,,9.3,5.5
MLT,Malta,2006,Developed,79.3,66.0,0,8.84,2380.699796,86.0,1,65.6,0,83.0,8.93,85.0,0.1,16671.5672,4538.0,0.7,0.7,0.809,14.8,28.0,0.659280206,6.798,,,5.445138454,13.88090641,,9.3,6.8
MLT,Malta,2005,Developed,79.0,67.0,0,6.41,2247.035692,85.0,6,65.0,0,94.0,8.83,92.0,0.1,15835.34667,43834.0,0.7,0.7,0.805,14.8,,0.639919341,6.923,6.76578,,5.385760307,13.84194263,,9.6,5.6
MLT,Malta,2004,Developed,78.7,69.0,0,6.53,203.3157499,85.0,4,64.5,0,89.0,8.46,89.0,0.1,1519.5497,41268.0,0.7,0.7,0.797,14.2,,0.635652591,7.317,,,4.42151022,14.15229213,,9.7,5.9
MLT,Malta,2003,Developed,78.5,71.0,0,6.7,1678.392773,89.0,4,63.9,0,94.0,8.6,94.0,0.1,13689.98999,398582.0,0.7,0.7,0.79,13.8,,0.635001269,7.488,,,5.848954678,13.83694544,,10.2,5.4
MLT,Malta,2002,Developed,78.2,75.0,0,5.73,1552.740429,,7,63.4,0,95.0,7.86,95.0,0.1,11843.9392,395969.0,0.7,0.7,0.786,13.8,,0.657111723,6.902,,,3.946160078,13.01319817,,9.9,5.7
MLT,Malta,2001,Developed,77.8,79.0,0,5.62,130.0150391,,2,62.8,0,95.0,7.11,95.0,0.1,1121.78636,39328.0,0.7,0.7,0.783,13.7,,0.651587342,7.107,,,5.646224976,12.0362413,,10.1,7.2
